dataset_name,model_name,BM_batch_size_ratio,hidden_dim,num_layers,epochs,learning_rate,synthetic_num_samples,dgan_original_data_ratio,finetuning_original_data_ratio
ERing,inceptionTime,0.2,,,10,0.0001,4,0.7,0.9
ERing,inceptionTime,0.2,,,10,0.0001,4,0.9,0.9
ERing,inceptionTime,0.2,,,20,0.001,2,0.7,0.7
ERing,inceptionTime,0.2,,,20,0.001,2,0.7,0.9
ERing,inceptionTime,0.2,,,20,0.001,2,0.9,0.9
ERing,inceptionTime,0.2,,,20,0.001,4,0.7,0.7
ERing,inceptionTime,0.2,,,20,0.001,4,0.7,0.9
ERing,inceptionTime,0.2,,,20,0.001,4,0.9,0.9
ERing,inceptionTime,0.2,,,20,0.0001,2,0.7,0.7
ERing,inceptionTime,0.2,,,20,0.0001,2,0.7,0.9
ERing,inceptionTime,0.2,,,20,0.0001,2,0.9,0.9
ERing,inceptionTime,0.2,,,20,0.0001,4,0.7,0.7
ERing,inceptionTime,0.2,,,20,0.0001,4,0.7,0.9
ERing,inceptionTime,0.2,,,20,0.0001,4,0.9,0.9
EthanolConcentration,inceptionTime,0.1,,,10,0.001,2,0.7,0.7
EthanolConcentration,inceptionTime,0.1,,,10,0.001,2,0.7,0.9
EthanolConcentration,inceptionTime,0.1,,,10,0.001,2,0.9,0.9
EthanolConcentration,inceptionTime,0.1,,,10,0.001,4,0.7,0.7
EthanolConcentration,inceptionTime,0.1,,,10,0.001,4,0.7,0.9
EthanolConcentration,inceptionTime,0.1,,,10,0.001,4,0.9,0.9
EthanolConcentration,inceptionTime,0.1,,,10,0.0001,2,0.7,0.7
EthanolConcentration,inceptionTime,0.1,,,10,0.0001,2,0.7,0.9
EthanolConcentration,inceptionTime,0.1,,,10,0.0001,2,0.9,0.9
EthanolConcentration,inceptionTime,0.1,,,10,0.0001,4,0.7,0.7
EthanolConcentration,inceptionTime,0.1,,,10,0.0001,4,0.7,0.9
EthanolConcentration,inceptionTime,0.1,,,10,0.0001,4,0.9,0.9
EthanolConcentration,inceptionTime,0.1,,,20,0.001,2,0.7,0.7
EthanolConcentration,inceptionTime,0.1,,,20,0.001,2,0.7,0.9
EthanolConcentration,inceptionTime,0.1,,,20,0.001,2,0.9,0.9
EthanolConcentration,inceptionTime,0.1,,,20,0.001,4,0.7,0.7
EthanolConcentration,inceptionTime,0.1,,,20,0.001,4,0.7,0.9
EthanolConcentration,inceptionTime,0.1,,,20,0.001,4,0.9,0.9
EthanolConcentration,inceptionTime,0.1,,,20,0.0001,2,0.7,0.7
EthanolConcentration,inceptionTime,0.1,,,20,0.0001,2,0.7,0.9
EthanolConcentration,inceptionTime,0.1,,,20,0.0001,2,0.9,0.9
EthanolConcentration,inceptionTime,0.1,,,20,0.0001,4,0.7,0.7
EthanolConcentration,inceptionTime,0.1,,,20,0.0001,4,0.7,0.9
EthanolConcentration,inceptionTime,0.1,,,20,0.0001,4,0.9,0.9
EthanolConcentration,inceptionTime,0.2,,,10,0.001,2,0.7,0.7
EthanolConcentration,inceptionTime,0.2,,,10,0.001,2,0.7,0.9
EthanolConcentration,inceptionTime,0.2,,,10,0.001,2,0.9,0.9
EthanolConcentration,inceptionTime,0.2,,,10,0.001,4,0.7,0.7
EthanolConcentration,inceptionTime,0.2,,,10,0.001,4,0.7,0.9
EthanolConcentration,inceptionTime,0.2,,,10,0.001,4,0.9,0.9
EthanolConcentration,inceptionTime,0.2,,,10,0.0001,2,0.7,0.7
EthanolConcentration,inceptionTime,0.2,,,10,0.0001,2,0.7,0.9
EthanolConcentration,inceptionTime,0.2,,,10,0.0001,2,0.9,0.9
EthanolConcentration,inceptionTime,0.2,,,10,0.0001,4,0.7,0.7
EthanolConcentration,inceptionTime,0.2,,,10,0.0001,4,0.7,0.9
EthanolConcentration,inceptionTime,0.2,,,10,0.0001,4,0.9,0.9
EthanolConcentration,inceptionTime,0.2,,,20,0.001,2,0.7,0.7
EthanolConcentration,inceptionTime,0.2,,,20,0.001,2,0.7,0.9
EthanolConcentration,inceptionTime,0.2,,,20,0.001,2,0.9,0.9
EthanolConcentration,inceptionTime,0.2,,,20,0.001,4,0.7,0.7
EthanolConcentration,inceptionTime,0.2,,,20,0.001,4,0.7,0.9
EthanolConcentration,inceptionTime,0.2,,,20,0.001,4,0.9,0.9
EthanolConcentration,inceptionTime,0.2,,,20,0.0001,2,0.7,0.7
EthanolConcentration,inceptionTime,0.2,,,20,0.0001,2,0.7,0.9
EthanolConcentration,inceptionTime,0.2,,,20,0.0001,2,0.9,0.9
EthanolConcentration,inceptionTime,0.2,,,20,0.0001,4,0.7,0.7
EthanolConcentration,inceptionTime,0.2,,,20,0.0001,4,0.7,0.9
EthanolConcentration,inceptionTime,0.2,,,20,0.0001,4,0.9,0.9
FaceDetection,inceptionTime,0.1,,,10,0.001,2,0.7,0.7
FaceDetection,inceptionTime,0.1,,,10,0.001,2,0.7,0.9
FaceDetection,inceptionTime,0.1,,,10,0.001,2,0.9,0.9
FaceDetection,inceptionTime,0.1,,,10,0.001,4,0.7,0.7
FaceDetection,inceptionTime,0.1,,,10,0.001,4,0.7,0.9
FaceDetection,inceptionTime,0.1,,,10,0.001,4,0.9,0.9
FaceDetection,inceptionTime,0.1,,,10,0.0001,2,0.7,0.7
FaceDetection,inceptionTime,0.1,,,10,0.0001,2,0.7,0.9
FaceDetection,inceptionTime,0.1,,,10,0.0001,2,0.9,0.9
FaceDetection,inceptionTime,0.1,,,10,0.0001,4,0.7,0.7
FaceDetection,inceptionTime,0.1,,,10,0.0001,4,0.7,0.9
FaceDetection,inceptionTime,0.1,,,10,0.0001,4,0.9,0.9
FaceDetection,inceptionTime,0.1,,,20,0.001,2,0.7,0.7
FaceDetection,inceptionTime,0.1,,,20,0.001,2,0.7,0.9
FaceDetection,inceptionTime,0.1,,,20,0.001,2,0.9,0.9
FaceDetection,inceptionTime,0.1,,,20,0.001,4,0.7,0.7
FaceDetection,inceptionTime,0.1,,,20,0.001,4,0.7,0.9
FaceDetection,inceptionTime,0.1,,,20,0.001,4,0.9,0.9
FaceDetection,inceptionTime,0.1,,,20,0.0001,2,0.7,0.7
FaceDetection,inceptionTime,0.1,,,20,0.0001,2,0.7,0.9
FaceDetection,inceptionTime,0.1,,,20,0.0001,2,0.9,0.9
FaceDetection,inceptionTime,0.1,,,20,0.0001,4,0.7,0.7
FaceDetection,inceptionTime,0.1,,,20,0.0001,4,0.7,0.9
FaceDetection,inceptionTime,0.1,,,20,0.0001,4,0.9,0.9
FaceDetection,inceptionTime,0.2,,,10,0.001,2,0.7,0.7
FaceDetection,inceptionTime,0.2,,,10,0.001,2,0.7,0.9
FaceDetection,inceptionTime,0.2,,,10,0.001,2,0.9,0.9
FaceDetection,inceptionTime,0.2,,,10,0.001,4,0.7,0.7
FaceDetection,inceptionTime,0.2,,,10,0.001,4,0.7,0.9
FaceDetection,inceptionTime,0.2,,,10,0.001,4,0.9,0.9
FaceDetection,inceptionTime,0.2,,,10,0.0001,2,0.7,0.7
FaceDetection,inceptionTime,0.2,,,10,0.0001,2,0.7,0.9
FaceDetection,inceptionTime,0.2,,,10,0.0001,2,0.9,0.9
FaceDetection,inceptionTime,0.2,,,10,0.0001,4,0.7,0.7
FaceDetection,inceptionTime,0.2,,,10,0.0001,4,0.7,0.9
FaceDetection,inceptionTime,0.2,,,10,0.0001,4,0.9,0.9
FaceDetection,inceptionTime,0.2,,,20,0.001,2,0.7,0.7
FaceDetection,inceptionTime,0.2,,,20,0.001,2,0.7,0.9
FaceDetection,inceptionTime,0.2,,,20,0.001,2,0.9,0.9
FaceDetection,inceptionTime,0.2,,,20,0.001,4,0.7,0.7
FaceDetection,inceptionTime,0.2,,,20,0.001,4,0.7,0.9
FaceDetection,inceptionTime,0.2,,,20,0.001,4,0.9,0.9
FaceDetection,inceptionTime,0.2,,,20,0.0001,2,0.7,0.7
FaceDetection,inceptionTime,0.2,,,20,0.0001,2,0.7,0.9
FaceDetection,inceptionTime,0.2,,,20,0.0001,2,0.9,0.9
FaceDetection,inceptionTime,0.2,,,20,0.0001,4,0.7,0.7
FaceDetection,inceptionTime,0.2,,,20,0.0001,4,0.7,0.9
FaceDetection,inceptionTime,0.2,,,20,0.0001,4,0.9,0.9
FingerMovements,inceptionTime,0.1,,,10,0.001,2,0.7,0.7
FingerMovements,inceptionTime,0.1,,,10,0.001,2,0.7,0.9
FingerMovements,inceptionTime,0.1,,,10,0.001,2,0.9,0.9
FingerMovements,inceptionTime,0.1,,,10,0.001,4,0.7,0.7
FingerMovements,inceptionTime,0.1,,,10,0.001,4,0.7,0.9
FingerMovements,inceptionTime,0.1,,,10,0.001,4,0.9,0.9
FingerMovements,inceptionTime,0.1,,,10,0.0001,2,0.7,0.7
FingerMovements,inceptionTime,0.1,,,10,0.0001,2,0.7,0.9
FingerMovements,inceptionTime,0.1,,,10,0.0001,2,0.9,0.9
FingerMovements,inceptionTime,0.1,,,10,0.0001,4,0.7,0.7
FingerMovements,inceptionTime,0.1,,,10,0.0001,4,0.7,0.9
FingerMovements,inceptionTime,0.1,,,10,0.0001,4,0.9,0.9
FingerMovements,inceptionTime,0.1,,,20,0.001,2,0.7,0.7
FingerMovements,inceptionTime,0.1,,,20,0.001,2,0.7,0.9
FingerMovements,inceptionTime,0.1,,,20,0.001,2,0.9,0.9
FingerMovements,inceptionTime,0.1,,,20,0.001,4,0.7,0.7
FingerMovements,inceptionTime,0.1,,,20,0.001,4,0.7,0.9
FingerMovements,inceptionTime,0.1,,,20,0.001,4,0.9,0.9
FingerMovements,inceptionTime,0.1,,,20,0.0001,2,0.7,0.7
FingerMovements,inceptionTime,0.1,,,20,0.0001,2,0.7,0.9
FingerMovements,inceptionTime,0.1,,,20,0.0001,2,0.9,0.9
FingerMovements,inceptionTime,0.1,,,20,0.0001,4,0.7,0.7
FingerMovements,inceptionTime,0.1,,,20,0.0001,4,0.7,0.9
FingerMovements,inceptionTime,0.1,,,20,0.0001,4,0.9,0.9
FingerMovements,inceptionTime,0.2,,,10,0.001,2,0.7,0.7
FingerMovements,inceptionTime,0.2,,,10,0.001,2,0.7,0.9
FingerMovements,inceptionTime,0.2,,,10,0.001,2,0.9,0.9
FingerMovements,inceptionTime,0.2,,,10,0.001,4,0.7,0.7
FingerMovements,inceptionTime,0.2,,,10,0.001,4,0.7,0.9
FingerMovements,inceptionTime,0.2,,,10,0.001,4,0.9,0.9
FingerMovements,inceptionTime,0.2,,,10,0.0001,2,0.7,0.7
FingerMovements,inceptionTime,0.2,,,10,0.0001,2,0.7,0.9
FingerMovements,inceptionTime,0.2,,,10,0.0001,2,0.9,0.9
FingerMovements,inceptionTime,0.2,,,10,0.0001,4,0.7,0.7
FingerMovements,inceptionTime,0.2,,,10,0.0001,4,0.7,0.9
FingerMovements,inceptionTime,0.2,,,10,0.0001,4,0.9,0.9
FingerMovements,inceptionTime,0.2,,,20,0.001,2,0.7,0.7
FingerMovements,inceptionTime,0.2,,,20,0.001,2,0.7,0.9
FingerMovements,inceptionTime,0.2,,,20,0.001,2,0.9,0.9
FingerMovements,inceptionTime,0.2,,,20,0.001,4,0.7,0.7
FingerMovements,inceptionTime,0.2,,,20,0.001,4,0.7,0.9
FingerMovements,inceptionTime,0.2,,,20,0.001,4,0.9,0.9
FingerMovements,inceptionTime,0.2,,,20,0.0001,2,0.7,0.7
FingerMovements,inceptionTime,0.2,,,20,0.0001,2,0.7,0.9
FingerMovements,inceptionTime,0.2,,,20,0.0001,2,0.9,0.9
FingerMovements,inceptionTime,0.2,,,20,0.0001,4,0.7,0.7
FingerMovements,inceptionTime,0.2,,,20,0.0001,4,0.7,0.9
FingerMovements,inceptionTime,0.2,,,20,0.0001,4,0.9,0.9
HandMovementDirection,inceptionTime,0.1,,,10,0.001,2,0.7,0.7
HandMovementDirection,inceptionTime,0.1,,,10,0.001,2,0.7,0.9
HandMovementDirection,inceptionTime,0.1,,,10,0.001,2,0.9,0.9
HandMovementDirection,inceptionTime,0.1,,,10,0.001,4,0.7,0.7
HandMovementDirection,inceptionTime,0.1,,,10,0.001,4,0.7,0.9
HandMovementDirection,inceptionTime,0.1,,,10,0.001,4,0.9,0.9
HandMovementDirection,inceptionTime,0.1,,,10,0.0001,2,0.7,0.7
HandMovementDirection,inceptionTime,0.1,,,10,0.0001,2,0.7,0.9
HandMovementDirection,inceptionTime,0.1,,,10,0.0001,2,0.9,0.9
HandMovementDirection,inceptionTime,0.1,,,10,0.0001,4,0.7,0.7
HandMovementDirection,inceptionTime,0.1,,,10,0.0001,4,0.7,0.9
HandMovementDirection,inceptionTime,0.1,,,10,0.0001,4,0.9,0.9
HandMovementDirection,inceptionTime,0.1,,,20,0.001,2,0.7,0.7
HandMovementDirection,inceptionTime,0.1,,,20,0.001,2,0.7,0.9
HandMovementDirection,inceptionTime,0.1,,,20,0.001,2,0.9,0.9
HandMovementDirection,inceptionTime,0.1,,,20,0.001,4,0.7,0.7
HandMovementDirection,inceptionTime,0.1,,,20,0.001,4,0.7,0.9
HandMovementDirection,inceptionTime,0.1,,,20,0.001,4,0.9,0.9
HandMovementDirection,inceptionTime,0.1,,,20,0.0001,2,0.7,0.7
HandMovementDirection,inceptionTime,0.1,,,20,0.0001,2,0.7,0.9
HandMovementDirection,inceptionTime,0.1,,,20,0.0001,2,0.9,0.9
HandMovementDirection,inceptionTime,0.1,,,20,0.0001,4,0.7,0.7
HandMovementDirection,inceptionTime,0.1,,,20,0.0001,4,0.7,0.9
HandMovementDirection,inceptionTime,0.1,,,20,0.0001,4,0.9,0.9
HandMovementDirection,inceptionTime,0.2,,,10,0.001,2,0.7,0.7
HandMovementDirection,inceptionTime,0.2,,,10,0.001,2,0.7,0.9
HandMovementDirection,inceptionTime,0.2,,,10,0.001,2,0.9,0.9
HandMovementDirection,inceptionTime,0.2,,,10,0.001,4,0.7,0.7
HandMovementDirection,inceptionTime,0.2,,,10,0.001,4,0.7,0.9
HandMovementDirection,inceptionTime,0.2,,,10,0.001,4,0.9,0.9
HandMovementDirection,inceptionTime,0.2,,,10,0.0001,2,0.7,0.7
HandMovementDirection,inceptionTime,0.2,,,10,0.0001,2,0.7,0.9
HandMovementDirection,inceptionTime,0.2,,,10,0.0001,2,0.9,0.9
HandMovementDirection,inceptionTime,0.2,,,10,0.0001,4,0.7,0.7
HandMovementDirection,inceptionTime,0.2,,,10,0.0001,4,0.7,0.9
HandMovementDirection,inceptionTime,0.2,,,10,0.0001,4,0.9,0.9
HandMovementDirection,inceptionTime,0.2,,,20,0.001,2,0.7,0.7
HandMovementDirection,inceptionTime,0.2,,,20,0.001,2,0.7,0.9
HandMovementDirection,inceptionTime,0.2,,,20,0.001,2,0.9,0.9
HandMovementDirection,inceptionTime,0.2,,,20,0.001,4,0.7,0.7
HandMovementDirection,inceptionTime,0.2,,,20,0.001,4,0.7,0.9
HandMovementDirection,inceptionTime,0.2,,,20,0.001,4,0.9,0.9
HandMovementDirection,inceptionTime,0.2,,,20,0.0001,2,0.7,0.7
HandMovementDirection,inceptionTime,0.2,,,20,0.0001,2,0.7,0.9
HandMovementDirection,inceptionTime,0.2,,,20,0.0001,2,0.9,0.9
HandMovementDirection,inceptionTime,0.2,,,20,0.0001,4,0.7,0.7
HandMovementDirection,inceptionTime,0.2,,,20,0.0001,4,0.7,0.9
HandMovementDirection,inceptionTime,0.2,,,20,0.0001,4,0.9,0.9
Handwriting,inceptionTime,0.1,,,10,0.001,2,0.7,0.7
Handwriting,inceptionTime,0.1,,,10,0.001,2,0.7,0.9
Handwriting,inceptionTime,0.1,,,10,0.001,2,0.9,0.9
Handwriting,inceptionTime,0.1,,,10,0.001,4,0.7,0.7
Handwriting,inceptionTime,0.1,,,10,0.001,4,0.7,0.9
Handwriting,inceptionTime,0.1,,,10,0.001,4,0.9,0.9
Handwriting,inceptionTime,0.1,,,10,0.0001,2,0.7,0.7
Handwriting,inceptionTime,0.1,,,10,0.0001,2,0.7,0.9
Handwriting,inceptionTime,0.1,,,10,0.0001,2,0.9,0.9
Handwriting,inceptionTime,0.1,,,10,0.0001,4,0.7,0.7
Handwriting,inceptionTime,0.1,,,10,0.0001,4,0.7,0.9
Handwriting,inceptionTime,0.1,,,10,0.0001,4,0.9,0.9
Handwriting,inceptionTime,0.1,,,20,0.001,2,0.7,0.7
Handwriting,inceptionTime,0.1,,,20,0.001,2,0.7,0.9
Handwriting,inceptionTime,0.1,,,20,0.001,2,0.9,0.9
Handwriting,inceptionTime,0.1,,,20,0.001,4,0.7,0.7
Handwriting,inceptionTime,0.1,,,20,0.001,4,0.7,0.9
Handwriting,inceptionTime,0.1,,,20,0.001,4,0.9,0.9
Handwriting,inceptionTime,0.1,,,20,0.0001,2,0.7,0.7
Handwriting,inceptionTime,0.1,,,20,0.0001,2,0.7,0.9
Handwriting,inceptionTime,0.1,,,20,0.0001,2,0.9,0.9
Handwriting,inceptionTime,0.1,,,20,0.0001,4,0.7,0.7
Handwriting,inceptionTime,0.1,,,20,0.0001,4,0.7,0.9
Handwriting,inceptionTime,0.1,,,20,0.0001,4,0.9,0.9
Handwriting,inceptionTime,0.2,,,10,0.001,2,0.7,0.7
Handwriting,inceptionTime,0.2,,,10,0.001,2,0.7,0.9
Handwriting,inceptionTime,0.2,,,10,0.001,2,0.9,0.9
Handwriting,inceptionTime,0.2,,,10,0.001,4,0.7,0.7
Handwriting,inceptionTime,0.2,,,10,0.001,4,0.7,0.9
Handwriting,inceptionTime,0.2,,,10,0.001,4,0.9,0.9
Handwriting,inceptionTime,0.2,,,10,0.0001,2,0.7,0.7
Handwriting,inceptionTime,0.2,,,10,0.0001,2,0.7,0.9
Handwriting,inceptionTime,0.2,,,10,0.0001,2,0.9,0.9
Handwriting,inceptionTime,0.2,,,10,0.0001,4,0.7,0.7
Handwriting,inceptionTime,0.2,,,10,0.0001,4,0.7,0.9
Handwriting,inceptionTime,0.2,,,10,0.0001,4,0.9,0.9
Handwriting,inceptionTime,0.2,,,20,0.001,2,0.7,0.7
Handwriting,inceptionTime,0.2,,,20,0.001,2,0.7,0.9
Handwriting,inceptionTime,0.2,,,20,0.001,2,0.9,0.9
Handwriting,inceptionTime,0.2,,,20,0.001,4,0.7,0.7
Handwriting,inceptionTime,0.2,,,20,0.001,4,0.7,0.9
Handwriting,inceptionTime,0.2,,,20,0.001,4,0.9,0.9
Handwriting,inceptionTime,0.2,,,20,0.0001,2,0.7,0.7
Handwriting,inceptionTime,0.2,,,20,0.0001,2,0.7,0.9
Handwriting,inceptionTime,0.2,,,20,0.0001,2,0.9,0.9
Handwriting,inceptionTime,0.2,,,20,0.0001,4,0.7,0.7
Handwriting,inceptionTime,0.2,,,20,0.0001,4,0.7,0.9
Handwriting,inceptionTime,0.2,,,20,0.0001,4,0.9,0.9
Heartbeat,inceptionTime,0.1,,,10,0.001,2,0.7,0.7
Heartbeat,inceptionTime,0.1,,,10,0.001,2,0.7,0.9
Heartbeat,inceptionTime,0.1,,,10,0.001,2,0.9,0.9
Heartbeat,inceptionTime,0.1,,,10,0.001,4,0.7,0.7
Heartbeat,inceptionTime,0.1,,,10,0.001,4,0.7,0.9
Heartbeat,inceptionTime,0.1,,,10,0.001,4,0.9,0.9
Heartbeat,inceptionTime,0.1,,,10,0.0001,2,0.7,0.7
Heartbeat,inceptionTime,0.1,,,10,0.0001,2,0.7,0.9
Heartbeat,inceptionTime,0.1,,,10,0.0001,2,0.9,0.9
Heartbeat,inceptionTime,0.1,,,10,0.0001,4,0.7,0.7
Heartbeat,inceptionTime,0.1,,,10,0.0001,4,0.7,0.9
Heartbeat,inceptionTime,0.1,,,10,0.0001,4,0.9,0.9
Heartbeat,inceptionTime,0.1,,,20,0.001,2,0.7,0.7
Heartbeat,inceptionTime,0.1,,,20,0.001,2,0.7,0.9
Heartbeat,inceptionTime,0.1,,,20,0.001,2,0.9,0.9
Heartbeat,inceptionTime,0.1,,,20,0.001,4,0.7,0.7
Heartbeat,inceptionTime,0.1,,,20,0.001,4,0.7,0.9
Heartbeat,inceptionTime,0.1,,,20,0.001,4,0.9,0.9
Heartbeat,inceptionTime,0.1,,,20,0.0001,2,0.7,0.7
Heartbeat,inceptionTime,0.1,,,20,0.0001,2,0.7,0.9
Heartbeat,inceptionTime,0.1,,,20,0.0001,2,0.9,0.9
Heartbeat,inceptionTime,0.1,,,20,0.0001,4,0.7,0.7
Heartbeat,inceptionTime,0.1,,,20,0.0001,4,0.7,0.9
Heartbeat,inceptionTime,0.1,,,20,0.0001,4,0.9,0.9
Heartbeat,inceptionTime,0.2,,,10,0.001,2,0.7,0.7
Heartbeat,inceptionTime,0.2,,,10,0.001,2,0.7,0.9
Heartbeat,inceptionTime,0.2,,,10,0.001,2,0.9,0.9
Heartbeat,inceptionTime,0.2,,,10,0.001,4,0.7,0.7
Heartbeat,inceptionTime,0.2,,,10,0.001,4,0.7,0.9
Heartbeat,inceptionTime,0.2,,,10,0.001,4,0.9,0.9
Heartbeat,inceptionTime,0.2,,,10,0.0001,2,0.7,0.7
Heartbeat,inceptionTime,0.2,,,10,0.0001,2,0.7,0.9
Heartbeat,inceptionTime,0.2,,,10,0.0001,2,0.9,0.9
Heartbeat,inceptionTime,0.2,,,10,0.0001,4,0.7,0.7
Heartbeat,inceptionTime,0.2,,,10,0.0001,4,0.7,0.9
Heartbeat,inceptionTime,0.2,,,10,0.0001,4,0.9,0.9
Heartbeat,inceptionTime,0.2,,,20,0.001,2,0.7,0.7
Heartbeat,inceptionTime,0.2,,,20,0.001,2,0.7,0.9
Heartbeat,inceptionTime,0.2,,,20,0.001,2,0.9,0.9
Heartbeat,inceptionTime,0.2,,,20,0.001,4,0.7,0.7
Heartbeat,inceptionTime,0.2,,,20,0.001,4,0.7,0.9
Heartbeat,inceptionTime,0.2,,,20,0.001,4,0.9,0.9
Heartbeat,inceptionTime,0.2,,,20,0.0001,2,0.7,0.7
Heartbeat,inceptionTime,0.2,,,20,0.0001,2,0.7,0.9
Heartbeat,inceptionTime,0.2,,,20,0.0001,2,0.9,0.9
Heartbeat,inceptionTime,0.2,,,20,0.0001,4,0.7,0.7
Heartbeat,inceptionTime,0.2,,,20,0.0001,4,0.7,0.9
Heartbeat,inceptionTime,0.2,,,20,0.0001,4,0.9,0.9
Libras,inceptionTime,0.1,,,10,0.001,2,0.7,0.7
Libras,inceptionTime,0.1,,,10,0.001,2,0.7,0.9
Libras,inceptionTime,0.1,,,10,0.001,2,0.9,0.9
Libras,inceptionTime,0.1,,,10,0.001,4,0.7,0.7
Libras,inceptionTime,0.1,,,10,0.001,4,0.7,0.9
Libras,inceptionTime,0.1,,,10,0.001,4,0.9,0.9
Libras,inceptionTime,0.1,,,10,0.0001,2,0.7,0.7
Libras,inceptionTime,0.1,,,10,0.0001,2,0.7,0.9
Libras,inceptionTime,0.1,,,10,0.0001,2,0.9,0.9
Libras,inceptionTime,0.1,,,10,0.0001,4,0.7,0.7
Libras,inceptionTime,0.1,,,10,0.0001,4,0.7,0.9
Libras,inceptionTime,0.1,,,10,0.0001,4,0.9,0.9
Libras,inceptionTime,0.1,,,20,0.001,2,0.7,0.7
Libras,inceptionTime,0.1,,,20,0.001,2,0.7,0.9
Libras,inceptionTime,0.1,,,20,0.001,2,0.9,0.9
Libras,inceptionTime,0.1,,,20,0.001,4,0.7,0.7
Libras,inceptionTime,0.1,,,20,0.001,4,0.7,0.9
Libras,inceptionTime,0.1,,,20,0.001,4,0.9,0.9
Libras,inceptionTime,0.1,,,20,0.0001,2,0.7,0.7
Libras,inceptionTime,0.1,,,20,0.0001,2,0.7,0.9
Libras,inceptionTime,0.1,,,20,0.0001,2,0.9,0.9
Libras,inceptionTime,0.1,,,20,0.0001,4,0.7,0.7
Libras,inceptionTime,0.1,,,20,0.0001,4,0.7,0.9
Libras,inceptionTime,0.1,,,20,0.0001,4,0.9,0.9
Libras,inceptionTime,0.2,,,10,0.001,2,0.7,0.7
Libras,inceptionTime,0.2,,,10,0.001,2,0.7,0.9
Libras,inceptionTime,0.2,,,10,0.001,2,0.9,0.9
Libras,inceptionTime,0.2,,,10,0.001,4,0.7,0.7
Libras,inceptionTime,0.2,,,10,0.001,4,0.7,0.9
Libras,inceptionTime,0.2,,,10,0.001,4,0.9,0.9
Libras,inceptionTime,0.2,,,10,0.0001,2,0.7,0.7
Libras,inceptionTime,0.2,,,10,0.0001,2,0.7,0.9
Libras,inceptionTime,0.2,,,10,0.0001,2,0.9,0.9
Libras,inceptionTime,0.2,,,10,0.0001,4,0.7,0.7
Libras,inceptionTime,0.2,,,10,0.0001,4,0.7,0.9
Libras,inceptionTime,0.2,,,10,0.0001,4,0.9,0.9
Libras,inceptionTime,0.2,,,20,0.001,2,0.7,0.7
Libras,inceptionTime,0.2,,,20,0.001,2,0.7,0.9
Libras,inceptionTime,0.2,,,20,0.001,2,0.9,0.9
Libras,inceptionTime,0.2,,,20,0.001,4,0.7,0.7
Libras,inceptionTime,0.2,,,20,0.001,4,0.7,0.9
Libras,inceptionTime,0.2,,,20,0.001,4,0.9,0.9
Libras,inceptionTime,0.2,,,20,0.0001,2,0.7,0.7
Libras,inceptionTime,0.2,,,20,0.0001,2,0.7,0.9
Libras,inceptionTime,0.2,,,20,0.0001,2,0.9,0.9
Libras,inceptionTime,0.2,,,20,0.0001,4,0.7,0.7
Libras,inceptionTime,0.2,,,20,0.0001,4,0.7,0.9
Libras,inceptionTime,0.2,,,20,0.0001,4,0.9,0.9
LSST,inceptionTime,0.1,,,10,0.001,2,0.7,0.7
LSST,inceptionTime,0.1,,,10,0.001,2,0.7,0.9
LSST,inceptionTime,0.1,,,10,0.001,2,0.9,0.9
LSST,inceptionTime,0.1,,,10,0.001,4,0.7,0.7
LSST,inceptionTime,0.1,,,10,0.001,4,0.7,0.9
LSST,inceptionTime,0.1,,,10,0.001,4,0.9,0.9
LSST,inceptionTime,0.1,,,10,0.0001,2,0.7,0.7
LSST,inceptionTime,0.1,,,10,0.0001,2,0.7,0.9
LSST,inceptionTime,0.1,,,10,0.0001,2,0.9,0.9
LSST,inceptionTime,0.1,,,10,0.0001,4,0.7,0.7
LSST,inceptionTime,0.1,,,10,0.0001,4,0.7,0.9
LSST,inceptionTime,0.1,,,10,0.0001,4,0.9,0.9
LSST,inceptionTime,0.1,,,20,0.001,2,0.7,0.7
LSST,inceptionTime,0.1,,,20,0.001,2,0.7,0.9
LSST,inceptionTime,0.1,,,20,0.001,2,0.9,0.9
LSST,inceptionTime,0.1,,,20,0.001,4,0.7,0.7
LSST,inceptionTime,0.1,,,20,0.001,4,0.7,0.9
LSST,inceptionTime,0.1,,,20,0.001,4,0.9,0.9
LSST,inceptionTime,0.1,,,20,0.0001,2,0.7,0.7
LSST,inceptionTime,0.1,,,20,0.0001,2,0.7,0.9
LSST,inceptionTime,0.1,,,20,0.0001,2,0.9,0.9
LSST,inceptionTime,0.1,,,20,0.0001,4,0.7,0.7
LSST,inceptionTime,0.1,,,20,0.0001,4,0.7,0.9
LSST,inceptionTime,0.1,,,20,0.0001,4,0.9,0.9
LSST,inceptionTime,0.2,,,10,0.001,2,0.7,0.7
LSST,inceptionTime,0.2,,,10,0.001,2,0.7,0.9
LSST,inceptionTime,0.2,,,10,0.001,2,0.9,0.9
LSST,inceptionTime,0.2,,,10,0.001,4,0.7,0.7
LSST,inceptionTime,0.2,,,10,0.001,4,0.7,0.9
LSST,inceptionTime,0.2,,,10,0.001,4,0.9,0.9
LSST,inceptionTime,0.2,,,10,0.0001,2,0.7,0.7
LSST,inceptionTime,0.2,,,10,0.0001,2,0.7,0.9
LSST,inceptionTime,0.2,,,10,0.0001,2,0.9,0.9
LSST,inceptionTime,0.2,,,10,0.0001,4,0.7,0.7
LSST,inceptionTime,0.2,,,10,0.0001,4,0.7,0.9
